time_ms,sensor,value,status
22392,VIBRATION,-0.463791,OK
22401,VIBRATION,-0.575262,OK
22411,VIBRATION,-0.466368,OK
22422,VIBRATION,-0.584867,OK
22431,VIBRATION,-0.629847,OK
22441,VIBRATION,-0.718319,OK
22452,VIBRATION,-0.456628,OK
22463,VIBRATION,-0.317419,OK
22471,VIBRATION,0.23167,OK
22482,VIBRATION,0.872242,OK
22493,VIBRATION,1.0617,OK
22501,VIBRATION,1.11618,OK
22512,VIBRATION,1.21308,OK
22522,VIBRATION,1.53619,OK
22531,VIBRATION,1.53478,OK
22541,VIBRATION,1.33224,OK
22552,VIBRATION,1.09173,OK
22561,VIBRATION,1.38912,OK
22571,VIBRATION,0.957418,OK
22582,VIBRATION,1.08551,OK
22592,VIBRATION,0.342177,OK
22601,VIBRATION,-0.206328,OK
22612,VIBRATION,-0.39447,OK
22622,VIBRATION,-0.200295,OK
22631,VIBRATION,0.235965,OK
22641,VIBRATION,0.349105,OK
22652,VIBRATION,0.177377,OK
22663,VIBRATION,-0.382514,OK
22671,VIBRATION,-0.786766,OK
22682,VIBRATION,-0.738351,OK
22692,VIBRATION,-0.740288,OK
22701,VIBRATION,-0.74159,OK
22712,VIBRATION,-1.63376,OK
22722,VIBRATION,-1.76531,OK
22731,VIBRATION,-1.31048,OK
22741,VIBRATION,-0.847177,OK
22752,VIBRATION,-1.06709,OK
22761,VIBRATION,-1.11175,OK
22771,VIBRATION,-1.82684,OK
22782,VIBRATION,-1.69997,OK
22792,VIBRATION,-1.37765,OK
22801,VIBRATION,-1.45052,OK
22811,VIBRATION,-1.52361,OK
22822,VIBRATION,-1.04255,OK
22831,VIBRATION,-1.04285,OK
22841,VIBRATION,-0.927962,OK
22852,VIBRATION,-0.338034,OK
22862,VIBRATION,-0.660539,OK
22871,VIBRATION,-0.400787,OK
22881,VIBRATION,-0.0258092,OK
22892,VIBRATION,0.143859,OK
22901,VIBRATION,0.229382,OK
22911,VIBRATION,-0.161546,OK
22922,VIBRATION,-0.320343,OK
22933,VIBRATION,-0.45275,OK
22941,VIBRATION,-1.38058,OK
22952,VIBRATION,-1.80892,OK
22962,VIBRATION,-1.71939,OK
22971,VIBRATION,-1.55784,OK
22981,VIBRATION,-1.56085,OK
22992,VIBRATION,-2.07037,OK
23000,PRESSURE,101.26,OK
23000,TEMPERATURE,21.4569,OK
23003,VIBRATION,-2.18894,OK
23011,VIBRATION,-1.87691,OK
23022,VIBRATION,-1.77484,OK
23032,VIBRATION,-1.97599,OK
23041,VIBRATION,-1.13168,OK
23052,VIBRATION,-0.762045,OK
23062,VIBRATION,-0.651345,OK
23071,VIBRATION,0.128337,OK
23082,VIBRATION,0.304981,OK
23092,VIBRATION,0.164802,OK
23101,VIBRATION,0.0962888,OK
23111,VIBRATION,0.172659,OK
23122,VIBRATION,0.225017,OK
23132,VIBRATION,-0.70493,OK
23141,VIBRATION,-0.980624,OK
23152,VIBRATION,-0.502423,OK
23162,VIBRATION,-0.703354,OK
23171,VIBRATION,-0.529527,OK
23181,VIBRATION,-0.222015,OK
23192,VIBRATION,-0.436869,OK
23201,VIBRATION,-0.299337,OK
23211,VIBRATION,-0.171247,OK
23222,VIBRATION,0.135267,OK
23232,VIBRATION,0.132882,OK
23241,VIBRATION,0.246311,OK
23252,VIBRATION,-0.0664419,OK
23262,VIBRATION,-0.129964,OK
23271,VIBRATION,-0.100828,OK
23281,VIBRATION,-0.0736174,OK
23292,VIBRATION,-0.317457,OK
23301,VIBRATION,-0.410105,OK
23312,VIBRATION,0,COMM_ERROR
23322,VIBRATION,0.256181,OK
23331,VIBRATION,0.646685,OK
23342,VIBRATION,0.621921,OK
23352,VIBRATION,0.46877,OK
23361,VIBRATION,1.11378,OK
23372,VIBRATION,0.785596,OK
23382,VIBRATION,0.818037,OK
23391,VIBRATION,0.320115,OK
23401,VIBRATION,0.00729908,OK
23412,VIBRATION,0.0138666,OK
23423,VIBRATION,0.126454,OK
23431,VIBRATION,-0.492911,OK
23442,VIBRATION,-0.851041,OK
23452,VIBRATION,-1.04946,OK
23461,VIBRATION,-0.547714,OK
23471,VIBRATION,-0.259947,OK
23482,VIBRATION,-0.280915,OK
23493,VIBRATION,-0.0654958,OK
23501,VIBRATION,0.329477,OK
23512,VIBRATION,0.0827497,OK
23522,VIBRATION,0.544736,OK
23531,VIBRATION,0.838692,OK
23541,VIBRATION,1.50117,OK
23552,VIBRATION,1.44903,OK
23562,VIBRATION,1.18893,OK
23571,VIBRATION,0.52904,OK
23582,VIBRATION,0.575767,OK
23592,VIBRATION,0.29733,OK
23601,VIBRATION,0.488724,OK
23611,VIBRATION,0.663244,OK
23622,VIBRATION,0.448907,OK
23633,VIBRATION,-0.0910983,OK
23641,VIBRATION,-0.378887,OK
23652,VIBRATION,-0.283068,OK
23662,VIBRATION,0.0389123,OK
23671,VIBRATION,-0.829462,OK
23681,VIBRATION,-1.16301,OK
23692,VIBRATION,-1.03159,OK
23703,VIBRATION,-0.758869,OK
23711,VIBRATION,-0.397513,OK
23722,VIBRATION,-0.870951,OK
23732,VIBRATION,-1.08542,OK
23741,VIBRATION,-1.45923,OK
23751,VIBRATION,-1.79725,OK
23762,VIBRATION,-1.04656,OK
23773,VIBRATION,-0.653299,OK
23781,VIBRATION,-0.852702,OK
23792,VIBRATION,-1.36039,OK
23802,VIBRATION,-1.5433,OK
23811,VIBRATION,-1.43551,OK
23822,VIBRATION,-1.56455,OK
23832,VIBRATION,-1.54056,OK
23841,VIBRATION,-1.05823,OK
23851,VIBRATION,-1.23624,OK
23862,VIBRATION,-0.59305,OK
23872,VIBRATION,-0.500221,OK
23881,VIBRATION,-0.374032,OK
23891,VIBRATION,-0.0657058,OK
23902,VIBRATION,0.112871,OK
23911,VIBRATION,-0.00219337,OK
23921,VIBRATION,-0.22828,OK
23932,VIBRATION,0.304293,OK
23942,VIBRATION,0.591874,OK
23951,VIBRATION,0.477719,OK
23961,VIBRATION,0.648063,OK
23972,VIBRATION,0.592417,OK
23983,VIBRATION,0.0729723,OK
23991,VIBRATION,0.140626,OK
24000,PRESSURE,101.271,OK
24000,TEMPERATURE,21.6744,OK
24002,VIBRATION,0.0980099,OK
24012,VIBRATION,0.0587161,OK
24021,VIBRATION,0.119555,OK
24031,VIBRATION,-0.294663,OK
24042,VIBRATION,-0.129048,OK
24053,VIBRATION,-0.368521,OK
24061,VIBRATION,-0.29584,OK
24072,VIBRATION,-0.385873,OK
24082,VIBRATION,-0.362591,OK
24091,VIBRATION,-0.651372,OK
24101,VIBRATION,-0.469685,OK
24112,VIBRATION,-0.763072,OK
24122,VIBRATION,-0.963648,OK
24131,VIBRATION,-0.777196,OK
24141,VIBRATION,-0.770748,OK
24152,VIBRATION,-0.445713,OK
24163,VIBRATION,-0.267265,OK
24171,VIBRATION,-0.790749,OK
24182,VIBRATION,-0.709849,OK
24192,VIBRATION,-0.92593,OK
24201,VIBRATION,-0.682052,OK
24211,VIBRATION,-0.906146,OK
24222,VIBRATION,-1.20493,OK
24232,VIBRATION,-0.651625,OK
24241,VIBRATION,-0.0735042,OK
24251,VIBRATION,0.268359,OK
24262,VIBRATION,0.349892,OK
24272,VIBRATION,0.528303,OK
24281,VIBRATION,0.00783928,OK
24292,VIBRATION,0.323802,OK
24302,VIBRATION,0.467104,OK
24311,VIBRATION,0.503816,OK
24321,VIBRATION,1.18931,OK
24332,VIBRATION,0.543534,OK
24343,VIBRATION,0.0292935,OK
24351,VIBRATION,-0.144812,OK
24362,VIBRATION,-0.0605056,OK
24372,VIBRATION,0.121488,OK
24381,VIBRATION,0.456545,OK
24392,VIBRATION,0.199426,OK
24402,VIBRATION,0.296306,OK
24411,VIBRATION,0.523924,OK
24422,VIBRATION,0.529995,OK
24432,VIBRATION,0.161288,OK
24441,VIBRATION,0.562886,OK
24451,VIBRATION,0.566244,OK
24462,VIBRATION,0.350866,OK
24472,VIBRATION,0.0207364,OK
24481,VIBRATION,-0.196735,OK
24492,VIBRATION,0.272081,OK
24502,VIBRATION,0.196713,OK
24511,VIBRATION,0.370861,OK
24521,VIBRATION,0.509584,OK
24532,VIBRATION,0.637784,OK
24543,VIBRATION,0.468127,OK
24551,VIBRATION,0.746522,OK
24562,VIBRATION,0.411397,OK
24572,VIBRATION,0.0212835,OK
24581,VIBRATION,-0.273473,OK
24591,VIBRATION,0,COMM_ERROR
24602,VIBRATION,-0.381736,OK
24611,VIBRATION,-1.24672,OK
24621,VIBRATION,-1.05504,OK
24632,VIBRATION,-0.629099,OK
24642,VIBRATION,-0.553391,OK
24651,VIBRATION,-1.04947,OK
24662,VIBRATION,-1.22546,OK
24672,VIBRATION,-1.24341,OK
24681,VIBRATION,-0.900377,OK
24691,VIBRATION,-0.937657,OK
24702,VIBRATION,-0.833349,OK
24712,VIBRATION,-0.83454,OK
24721,VIBRATION,-0.398191,OK
24731,VIBRATION,-0.324892,OK
24742,VIBRATION,-0.309441,OK
24752,VIBRATION,-0.231195,OK
24761,VIBRATION,-0.707726,OK
24771,VIBRATION,-0.33355,OK
24782,VIBRATION,-0.327626,OK
24792,VIBRATION,-0.636129,OK
24801,VIBRATION,-1.29295,OK
24812,VIBRATION,-1.02672,OK
24822,VIBRATION,-1.14068,OK
24831,VIBRATION,-1.03431,OK
24841,VIBRATION,-1.24714,OK
24855,VIBRATION,-1.19737,OK
24861,VIBRATION,-1.05958,OK
24872,VIBRATION,-0.595821,OK
24882,VIBRATION,-0.492309,OK
24891,VIBRATION,-0.734357,OK
24901,VIBRATION,-0.823158,OK
24912,VIBRATION,-1.21502,OK
24923,VIBRATION,-1.1354,OK
24931,VIBRATION,-1.3822,OK
24942,VIBRATION,-1.07057,OK
24952,VIBRATION,-1.41232,OK
24961,VIBRATION,-1.53314,OK
24971,VIBRATION,-1.58582,OK
24982,VIBRATION,-1.34762,OK
24993,VIBRATION,-1.62592,OK
25001,PRESSURE,101.195,OK
25001,TEMPERATURE,21.6936,OK
25001,VIBRATION,-0.820863,OK
25012,VIBRATION,-0.997329,OK
25022,VIBRATION,-1.01196,OK
25031,VIBRATION,-1.62941,OK
25041,VIBRATION,-1.50055,OK
25052,VIBRATION,-0.782642,OK
25062,VIBRATION,-0.966532,OK
25071,VIBRATION,-1.18428,OK
25081,VIBRATION,-0.971907,OK
25092,VIBRATION,-1.27204,OK
25102,VIBRATION,-1.10976,OK
25111,VIBRATION,-1.21466,OK
25121,VIBRATION,-1.38159,OK
25132,VIBRATION,-1.41176,OK
25143,VIBRATION,-1.06083,OK
25151,VIBRATION,-1.03614,OK
25162,VIBRATION,-1.09117,OK
25173,VIBRATION,-1.02488,OK
25181,VIBRATION,-0.943825,OK
25192,VIBRATION,-0.601303,OK
25202,VIBRATION,0.0448068,OK
25211,VIBRATION,0.526015,OK
25222,VIBRATION,0.474355,OK
25231,VIBRATION,1.13356,OK
25241,VIBRATION,0.7854,OK
25252,VIBRATION,0.284855,OK
25261,VIBRATION,0.591235,OK
25271,VIBRATION,1.15339,OK
25282,VIBRATION,1.07545,OK
25292,VIBRATION,0.578736,OK
25301,VIBRATION,1.02965,OK
25312,VIBRATION,0.929754,OK
25323,VIBRATION,1.11547,OK
25331,VIBRATION,0.740136,OK
25342,VIBRATION,1.26495,OK
25352,VIBRATION,1.09658,OK
25361,VIBRATION,0.995177,OK
25371,VIBRATION,0.949032,OK
25382,VIBRATION,1.2751,OK
25393,VIBRATION,1.60056,OK
25401,VIBRATION,1.46235,OK
25412,VIBRATION,2.2455,OK
25422,VIBRATION,2.40056,OK
25431,VIBRATION,1.9069,OK
25441,VIBRATION,2.00847,OK
25452,VIBRATION,1.61229,OK
25461,VIBRATION,1.92796,OK
25471,VIBRATION,2.39826,OK
25482,VIBRATION,2.36182,OK
25491,VIBRATION,2.32808,OK
25501,VIBRATION,2.11228,OK
25512,VIBRATION,1.60048,OK
25522,VIBRATION,1.75217,OK
25531,VIBRATION,1.72743,OK
25542,VIBRATION,2.00474,OK
25552,VIBRATION,2.17477,OK
25561,VIBRATION,2.47555,OK
25571,VIBRATION,2.11591,OK
25582,VIBRATION,2.53097,OK
25593,VIBRATION,2.23438,OK
25601,VIBRATION,2.16805,OK
25612,VIBRATION,0,COMM_ERROR
25622,VIBRATION,2.08047,OK
25631,VIBRATION,1.97605,OK
25642,VIBRATION,2.35045,OK
25652,VIBRATION,1.87597,OK
25661,VIBRATION,1.35471,OK
25671,VIBRATION,1.70043,OK
25682,VIBRATION,1.73813,OK
25691,VIBRATION,1.59341,OK
25701,VIBRATION,1.54674,OK
25712,VIBRATION,1.73386,OK
25723,VIBRATION,1.74176,OK
25731,VIBRATION,1.97399,OK
25742,VIBRATION,2.12595,OK
25752,VIBRATION,2.29424,OK
25761,VIBRATION,2.52506,OK
25771,VIBRATION,2.58082,OK
25782,VIBRATION,2.48737,OK
25791,VIBRATION,2.40835,OK
25802,VIBRATION,2.25657,OK
25811,VIBRATION,2.22129,OK
25821,VIBRATION,1.49677,OK
25832,VIBRATION,1.89193,OK
25842,VIBRATION,1.50951,OK
25851,VIBRATION,1.23925,OK
25862,VIBRATION,0.876135,OK
25872,VIBRATION,0.553815,OK
25881,VIBRATION,0.493303,OK
25891,VIBRATION,0.66076,OK
25902,VIBRATION,0.6459,OK
25912,VIBRATION,0.473903,OK
25921,VIBRATION,-0.516708,OK
25932,VIBRATION,-0.580768,OK
25942,VIBRATION,-0.649951,OK
25951,VIBRATION,-0.310181,OK
25961,VIBRATION,-0.344108,OK
25972,VIBRATION,0.154736,OK
25982,VIBRATION,0.0142535,OK
25991,VIBRATION,-0.0455102,OK
26001,PRESSURE,101.278,OK
26001,TEMPERATURE,21.7005,OK
26001,VIBRATION,0.0698054,OK
26012,VIBRATION,0.260093,OK
26022,VIBRATION,0.320567,OK
26031,VIBRATION,0.0557055,OK
26041,VIBRATION,0.475174,OK
26052,VIBRATION,-0.0366142,OK
26063,VIBRATION,-0.343883,OK
26071,VIBRATION,-0.700554,OK
26082,VIBRATION,-0.200517,OK
26092,VIBRATION,0.255162,OK
26101,VIBRATION,0.244884,OK
26111,VIBRATION,0.515127,OK
26122,VIBRATION,0.396339,OK
26132,VIBRATION,0.120167,OK
26141,VIBRATION,0.359224,OK
26151,VIBRATION,0.63805,OK
26162,VIBRATION,0.283076,OK
26172,VIBRATION,-0.347511,OK
26181,VIBRATION,-0.123285,OK
26191,VIBRATION,-0.150845,OK
26202,VIBRATION,-0.432205,OK
26213,VIBRATION,-0.76496,OK
26221,VIBRATION,-0.702546,OK
26270,VIBRATION,-0.486406,OK
26280,VIBRATION,-0.437056,OK
26291,VIBRATION,0.0327484,OK
26300,VIBRATION,-0.555064,OK
26311,VIBRATION,-0.799657,OK
26321,VIBRATION,-0.547895,OK
26331,VIBRATION,-0.798498,OK
26340,VIBRATION,-1.13197,OK
26351,VIBRATION,-1.68347,OK
26361,VIBRATION,-1.47091,OK
26370,VIBRATION,-1.86293,OK
26380,VIBRATION,-1.82291,OK
26391,VIBRATION,-1.53148,OK
26402,VIBRATION,-1.32906,OK
26410,VIBRATION,-1.52184,OK
26421,VIBRATION,-1.68797,OK
26431,VIBRATION,-1.51894,OK
26440,VIBRATION,-1.80995,OK
26450,VIBRATION,-1.96164,OK
26461,VIBRATION,-1.97825,OK
26471,VIBRATION,-1.73842,OK
26480,VIBRATION,-1.55801,OK
26491,VIBRATION,-1.35756,OK
26501,VIBRATION,-0.951322,OK
26510,VIBRATION,-0.493282,OK
26520,VIBRATION,-0.727503,OK
26531,VIBRATION,-0.0891875,OK
26541,VIBRATION,-0.616522,OK
26550,VIBRATION,-0.949174,OK
26561,VIBRATION,-0.987795,OK
26571,VIBRATION,-1.4138,OK
26580,VIBRATION,-1.24419,OK
26590,VIBRATION,-1.0759,OK
26601,VIBRATION,-1.09838,OK
26611,VIBRATION,-1.20613,OK
26620,VIBRATION,-0.888733,OK
26631,VIBRATION,-1.22705,OK
26641,VIBRATION,-1.21636,OK
26650,VIBRATION,-1.08132,OK
26660,VIBRATION,-1.5106,OK
26671,VIBRATION,-1.04366,OK
26681,VIBRATION,-0.920049,OK
26690,VIBRATION,-0.691138,OK
26700,VIBRATION,-0.919041,OK
26711,VIBRATION,-1.16904,OK
26721,VIBRATION,-1.09238,OK
26730,VIBRATION,-0.912413,OK
26740,VIBRATION,-0.582625,OK
26751,VIBRATION,-0.36174,OK
26761,VIBRATION,-0.371212,OK
26770,VIBRATION,-0.0566199,OK
26780,VIBRATION,-0.164762,OK
26791,VIBRATION,-0.327273,OK
26802,VIBRATION,-1.00283,OK
26810,VIBRATION,-0.815981,OK
26821,VIBRATION,-0.679116,OK
26831,VIBRATION,-0.124859,OK
26840,VIBRATION,-0.659177,OK
26851,VIBRATION,-0.436509,OK
26861,VIBRATION,-0.56166,OK
26870,VIBRATION,-1.24584,OK
26881,VIBRATION,-0.738458,OK
26892,VIBRATION,-0.893542,OK
26900,VIBRATION,-0.580666,OK
26911,VIBRATION,-0.289092,OK
26922,VIBRATION,-0.0934959,OK
26930,VIBRATION,-0.521021,OK
26941,VIBRATION,-0.638269,OK
26951,VIBRATION,-0.520018,OK
26960,VIBRATION,-0.136334,OK
26971,VIBRATION,-0.0284891,OK
26981,VIBRATION,-0.152243,OK
26990,VIBRATION,-0.00288319,OK
27000,PRESSURE,101.291,OK
27000,TEMPERATURE,21.7677,OK
27000,VIBRATION,0.0734569,OK
27011,VIBRATION,0.170567,OK
27021,VIBRATION,-0.24462,OK
27030,VIBRATION,-0.0461064,OK
27041,VIBRATION,0.00411628,OK
27051,VIBRATION,0.0369134,OK
27060,VIBRATION,-0.323046,OK
27071,VIBRATION,0.0900549,OK
27081,VIBRATION,0.59575,OK
27090,VIBRATION,0.935448,OK
27101,VIBRATION,0.990498,OK
27111,VIBRATION,0.894123,OK
27120,VIBRATION,0.803709,OK
27131,VIBRATION,1.1465,OK
27141,VIBRATION,0.700023,OK
27150,VIBRATION,0.115224,OK
27161,VIBRATION,0.600443,OK
27171,VIBRATION,0.506587,OK
27180,VIBRATION,0.874485,OK
27190,VIBRATION,0.862098,OK
27201,VIBRATION,0,COMM_ERROR
27210,VIBRATION,0.626245,OK
27220,VIBRATION,0.799213,OK
27230,VIBRATION,0.296222,OK
27241,VIBRATION,0.400342,OK
27250,VIBRATION,0.364159,OK
27260,VIBRATION,0.647157,OK
27271,VIBRATION,0.902891,OK
27280,VIBRATION,0.544039,OK
27291,VIBRATION,0.0455332,OK
27302,VIBRATION,0.125725,OK
27310,VIBRATION,0.337272,OK
27321,VIBRATION,0.472339,OK
27331,VIBRATION,0.765707,OK
27340,VIBRATION,0.806652,OK
27351,VIBRATION,0.824874,OK
27361,VIBRATION,0.408291,OK
27370,VIBRATION,0.742576,OK
27380,VIBRATION,0.786636,OK
27391,VIBRATION,1.01413,OK
27401,VIBRATION,0.654266,OK
27410,VIBRATION,0.448566,OK
27421,VIBRATION,0.292412,OK
27431,VIBRATION,0.601895,OK
27440,VIBRATION,1.05836,OK
27450,VIBRATION,1.19033,OK
27461,VIBRATION,1.07549,OK
27471,VIBRATION,0.854264,OK
27480,VIBRATION,0.707115,OK
27491,VIBRATION,0.854782,OK
27501,VIBRATION,0.840646,OK
27510,VIBRATION,0.842577,OK
27520,VIBRATION,1.23134,OK
27531,VIBRATION,0.834798,OK
27541,VIBRATION,0.935883,OK
27550,VIBRATION,0.681675,OK
27560,VIBRATION,0.842923,OK
27571,VIBRATION,0.487239,OK
27582,VIBRATION,0.565157,OK
27590,VIBRATION,1.10344,OK
27601,VIBRATION,0.760372,OK
27611,VIBRATION,0.797727,OK
27620,VIBRATION,0.642894,OK
27630,VIBRATION,0.725073,OK
27641,VIBRATION,0.68253,OK
27651,VIBRATION,0.74643,OK
27660,VIBRATION,0.459531,OK
27671,VIBRATION,0.146182,OK
27681,VIBRATION,0.213929,OK
27690,VIBRATION,0.352561,OK
27700,VIBRATION,0.101512,OK
27711,VIBRATION,0.349949,OK
27720,VIBRATION,0.10894,OK
27730,VIBRATION,0.111568,OK
27741,VIBRATION,-0.121479,OK
27751,VIBRATION,-0.513859,OK
27760,VIBRATION,-0.136421,OK
27770,VIBRATION,0.00605123,OK
27781,VIBRATION,-0.153096,OK
27790,VIBRATION,-0.559156,OK
27801,VIBRATION,-0.35411,OK
27812,VIBRATION,-0.237095,OK
27820,VIBRATION,-0.00652264,OK
27831,VIBRATION,0.0401371,OK
27841,VIBRATION,0.100568,OK
27850,VIBRATION,0.243968,OK
27861,VIBRATION,-0.0471634,OK
27871,VIBRATION,0.235959,OK
27880,VIBRATION,0.162272,OK
27890,VIBRATION,0.167912,OK
27901,VIBRATION,0.259286,OK
27912,VIBRATION,0.431976,OK
27920,VIBRATION,0.121382,OK
27931,VIBRATION,0.235214,OK
27941,VIBRATION,0.369678,OK
27950,VIBRATION,0.305206,OK
27961,VIBRATION,0.199301,OK
27971,VIBRATION,0.403097,OK
27980,VIBRATION,0.306386,OK
27990,VIBRATION,0.971291,OK
28001,PRESSURE,101.297,OK
28001,TEMPERATURE,21.7964,OK
28001,VIBRATION,1.28313,OK
28011,VIBRATION,0.712587,OK
28020,VIBRATION,0.860694,OK
28031,VIBRATION,1.07037,OK
28041,VIBRATION,0.995289,OK
28051,VIBRATION,1.19912,OK
28061,VIBRATION,1.45724,OK
28070,VIBRATION,1.1639,OK
28080,VIBRATION,1.42178,OK
28091,VIBRATION,1.41794,OK
28101,VIBRATION,0.841472,OK
28110,VIBRATION,0.736878,OK
28120,VIBRATION,0.949932,OK
28131,VIBRATION,0.975091,OK
28142,VIBRATION,0.545381,OK
28150,VIBRATION,0.725597,OK
28161,VIBRATION,0.543882,OK
28171,VIBRATION,0.424338,OK
28180,VIBRATION,0.227034,OK
28191,VIBRATION,-0.372956,OK
28201,VIBRATION,-0.601044,OK
28210,VIBRATION,-0.461932,OK
28220,VIBRATION,-0.201408,OK
28231,VIBRATION,0.18155,OK
28240,VIBRATION,0.231213,OK
28250,VIBRATION,0.0903979,OK
28261,VIBRATION,-0.177451,OK
28271,VIBRATION,0.185836,OK
28280,VIBRATION,-0.0329931,OK
28291,VIBRATION,0.123754,OK
28301,VIBRATION,0.0121101,OK
28310,VIBRATION,0.171431,OK
28320,VIBRATION,0.0892612,OK
28331,VIBRATION,-0.0151854,OK
28340,VIBRATION,0.341371,OK
28350,VIBRATION,0.257658,OK
28361,VIBRATION,0.315015,OK
28371,VIBRATION,0.338431,OK
28380,VIBRATION,0.40219,OK
28391,VIBRATION,0.339192,OK
28401,VIBRATION,0.113357,OK
28410,VIBRATION,0.150033,OK
28420,VIBRATION,-0.278585,OK
28431,VIBRATION,-0.907381,OK
28441,VIBRATION,-1.15669,OK
28450,VIBRATION,-1.08276,OK
28460,VIBRATION,-1.47419,OK
28471,VIBRATION,-1.6298,OK
28481,VIBRATION,-1.66503,OK
28490,VIBRATION,-1.91766,OK
28500,VIBRATION,-2.00639,OK
28511,VIBRATION,-1.81503,OK
28523,VIBRATION,-1.23308,OK
28530,VIBRATION,-1.20667,OK
28540,VIBRATION,-0.967104,OK
28551,VIBRATION,-0.941608,OK
28561,VIBRATION,-0.832854,OK
28570,VIBRATION,-1.11254,OK
28581,VIBRATION,-1.67066,OK
28591,VIBRATION,-1.33776,OK
28600,VIBRATION,-1.55776,OK
28610,VIBRATION,-1.60227,OK
28621,VIBRATION,-1.20223,OK
28631,VIBRATION,-0.839796,OK
28640,VIBRATION,-1.14071,OK
28650,VIBRATION,-1.26869,OK
28661,VIBRATION,-0.768736,OK
28671,VIBRATION,-0.910043,OK
28680,VIBRATION,-1.17438,OK
28691,VIBRATION,-1.5962,OK
28701,VIBRATION,-1.55153,OK
28710,VIBRATION,-0.892069,OK
28720,VIBRATION,-0.516694,OK
28731,VIBRATION,-0.560787,OK
28741,VIBRATION,-0.310623,OK
28750,VIBRATION,-0.351101,OK
28761,VIBRATION,-0.278403,OK
28771,VIBRATION,-0.286311,OK
28780,VIBRATION,-1.30611,OK
28790,VIBRATION,-0.881472,OK
28802,VIBRATION,-0.543555,OK
28811,VIBRATION,-0.47481,OK
28821,VIBRATION,-0.630676,OK
28830,VIBRATION,0.0961485,OK
28840,VIBRATION,-0.098874,OK
28851,VIBRATION,-0.30499,OK
28860,VIBRATION,-0.228831,OK
28870,VIBRATION,-0.613066,OK
28881,VIBRATION,-0.543468,OK
28890,VIBRATION,-0.191628,OK
28900,VIBRATION,-0.172065,OK
28911,VIBRATION,-0.5166,OK
28921,VIBRATION,-0.214482,OK
28930,VIBRATION,-0.721256,OK
28941,VIBRATION,-0.354496,OK
28951,VIBRATION,-0.310439,OK
28960,VIBRATION,-0.215827,OK
28970,VIBRATION,-0.440543,OK
28981,VIBRATION,-0.612068,OK
28992,VIBRATION,-0.877728,OK
29000,PRESSURE,101.348,OK
29000,TEMPERATURE,21.8415,OK
29000,VIBRATION,-0.249515,OK
29011,VIBRATION,-0.367876,OK
29020,VIBRATION,-0.294617,OK
29030,VIBRATION,0.0499561,OK
29041,VIBRATION,0.543574,OK
29052,VIBRATION,0.481941,OK
29060,VIBRATION,0.479803,OK
29071,VIBRATION,0.98979,OK
29081,VIBRATION,1.08103,OK
29090,VIBRATION,0.740934,OK
29100,VIBRATION,0.789088,OK
29111,VIBRATION,1.01922,OK
29122,VIBRATION,0.101129,OK
29130,VIBRATION,0.552786,OK
29141,VIBRATION,-0.371565,OK
29151,VIBRATION,-0.0514558,OK
29160,VIBRATION,-0.746638,OK
29171,VIBRATION,-0.614137,OK
29181,VIBRATION,-0.311903,OK
29190,VIBRATION,-0.256043,OK
29200,VIBRATION,0.381013,OK
29211,VIBRATION,0.51697,OK
29220,VIBRATION,0.201631,OK
29230,VIBRATION,0,COMM_ERROR
29241,VIBRATION,-0.253263,OK
29250,VIBRATION,-0.0152266,OK
29260,VIBRATION,-0.31313,OK
29271,VIBRATION,-0.16879,OK
29281,VIBRATION,-0.394407,OK
29290,VIBRATION,-0.417964,OK
29301,VIBRATION,-1.08538,OK
29312,VIBRATION,-0.942981,OK
29320,VIBRATION,-1.66542,OK
29331,VIBRATION,-1.47933,OK
29342,VIBRATION,-1.70953,OK
29350,VIBRATION,-1.68191,OK
29361,VIBRATION,-1.31787,OK
29371,VIBRATION,-1.27876,OK
29380,VIBRATION,-1.01882,OK
29390,VIBRATION,-1.68616,OK
29401,VIBRATION,-1.49193,OK
29412,VIBRATION,-2.01426,OK
29420,VIBRATION,-2.21447,OK
29431,VIBRATION,-2.14813,OK
29441,VIBRATION,-2.30267,OK
29450,VIBRATION,-1.77402,OK
29461,VIBRATION,-1.72379,OK
29472,VIBRATION,-0.808837,OK
29480,VIBRATION,0,COMM_ERROR
29490,VIBRATION,-0.794263,OK
29501,VIBRATION,-0.777094,OK
29510,VIBRATION,-1.06174,OK
29520,VIBRATION,-0.937616,OK
29531,VIBRATION,-0.686063,OK
29540,VIBRATION,-0.705787,OK
29551,VIBRATION,-0.462433,OK
29561,VIBRATION,-0.593383,OK
29570,VIBRATION,-0.489299,OK
29581,VIBRATION,-0.58012,OK
29591,VIBRATION,-0.817591,OK
29600,VIBRATION,-0.994523,OK
29611,VIBRATION,-1.15408,OK
29621,VIBRATION,-1.37459,OK
29630,VIBRATION,-1.15176,OK
29640,VIBRATION,-1.39834,OK
29651,VIBRATION,-1.40464,OK
29660,VIBRATION,-1.10739,OK
29670,VIBRATION,-0.805618,OK
29681,VIBRATION,-0.677885,OK
29690,VIBRATION,-0.41526,OK
29700,VIBRATION,0.133172,OK
29711,VIBRATION,0.155622,OK
29722,VIBRATION,-0.0073055,OK
29730,VIBRATION,-0.457467,OK
29741,VIBRATION,-0.404267,OK
29751,VIBRATION,-0.128153,OK
29760,VIBRATION,0.199692,OK
29770,VIBRATION,0.0741571,OK
29781,VIBRATION,0.207195,OK
